"ConflictId","Year","Location","SideA","SideA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","CumulativeIntensity","TypeOfConflict","StartDate","StartPrec","StartDate2","StartPrec2","EpEnd","EpEndDate","EpEndPrec","GWNoA","GWNoA2nd","GWNoB","GWNoB2nd","GWNoLoc","Region","Version"
"1-63",1983,"Lebanon","Government of Lebanon","Government of France, Government of United States of America","Amal, NSF","1081, 1079","Government of Syria",2,,1,1,4,"1958-05-15",2,"1982-09-01",2,0,,,660,"220, 2",,652,660,2,"4.0-2015"
"1-63",1984,"Lebanon","Government of Lebanon","Government of France, Government of United States of America","Amal, NSF","1081, 1079",,2,,2,1,4,"1958-05-15",2,"1982-09-01",2,0,,,660,"220, 2",,,660,2,"4.0-2015"
"1-63",1985,"Lebanon","Government of Lebanon",,"NUF",1082,,2,,1,1,3,"1958-05-15",2,"1982-09-01",2,0,,,660,,,,660,2,"4.0-2015"
"1-63",1986,"Lebanon","Government of Lebanon",,"Lebanese Forces - Hobeika faction, NUF","1083, 1082",,2,,1,1,3,"1958-05-15",2,"1982-09-01",2,1,"1986-12-31",5,660,,,,660,2,"4.0-2015"
"1-63",1989,"Lebanon","Government of Lebanon","Government of Syria","Forces of Michel Aoun, Lebanese Forces","1084, 1085",,2,,1,1,4,"1958-05-15",2,"1989-03-14",1,0,,,660,652,,,660,2,"4.0-2015"
"1-63",1990,"Lebanon","Government of Lebanon","Government of Syria","Forces of Michel Aoun",1084,,2,,1,1,4,"1958-05-15",2,"1989-03-14",1,1,"1990-10-13",1,660,652,,,660,2,"4.0-2015"
"1-63",2014,"Lebanon","Government of Lebanon",,"IS",1076,,2,,1,1,3,1958-05-15,2,2014-08-03,2,0,,,660,,,,660,2,"4.0-2015"
"1-64",1958,"Malaysia","Government of Malaysia","Government of Australia, Government of New Zealand, Government of United Kingdom","CPM",1038,,2,,1,0,4,"1957-12-31",5,"1958-12-31",5,0,,,820,"900, 920, 200",,,820,3,"4.0-2015"
"1-64",1959,"Malaysia","Government of Malaysia","Government of Australia, Government of New Zealand, Government of United Kingdom","CPM",1038,,2,,1,0,4,"1957-12-31",5,"1958-12-31",5,0,,,820,"900, 920, 200",,,820,3,"4.0-2015"
"1-64",1960,"Malaysia","Government of Malaysia","Government of Australia, Government of New Zealand, Government of United Kingdom","CPM",1038,,2,,1,0,4,"1957-12-31",5,"1958-12-31",5,1,"1960-07-31",1,820,"900, 920, 200",,,820,3,"4.0-2015"
"1-64",1974,"Malaysia","Government of Malaysia",,"CPM",1038,,2,,1,0,3,"1957-12-31",5,"1974-01-15",2,0,,,820,,,,820,3,"4.0-2015"
"1-64",1975,"Malaysia","Government of Malaysia",,"CPM",1038,,2,,1,0,3,"1957-12-31",5,"1974-01-15",2,1,"1975-12-31",5,820,,,,820,3,"4.0-2015"
"1-64",1981,"Malaysia","Government of Malaysia",,"CPM",1038,,2,,1,0,3,"1957-12-31",5,"1981-12-31",5,1,"1981-12-31",5,820,,,,820,3,"4.0-2015"
"1-65",1959,"Laos","Government of Laos",,"Pathet Lao",1086,,2,,2,1,3,"1959-11-12",1,"1959-11-12",1,0,,,812,,,,812,3,"4.0-2015"
"1-65",1960,"Laos","Government of Laos","Government of Thailand","Neutralists, Pathet Lao","1087, 1086",,2,,2,1,4,"1959-11-12",1,"1959-11-12",1,0,,,812,800,,,812,3,"4.0-2015"
"1-65",1961,"Laos","Government of Laos","Government of Thailand","Pathet Lao",1086,,2,,2,1,4,"1959-11-12",1,"1959-11-12",1,1,"1961-04-26",1,812,800,,,812,3,"4.0-2015"
"1-65",1963,"Laos","Government of Laos","Government of South Vietnam, Government of United States of America","Pathet Lao",1086,"Government of Vietnam (North Vietnam)",2,,2,1,4,"1959-11-12",1,"1963-12-31",5,0,,,812,"817, 2",,816,812,3,"4.0-2015"
"1-65",1964,"Laos","Government of Laos","Government of South Vietnam, Government of United States of America","Pathet Lao",1086,"Government of Vietnam (North Vietnam)",2,,2,1,4,"1959-11-12",1,"1963-12-31",5,0,,,812,"817, 2",,816,812,3,"4.0-2015"
"1-65",1965,"Laos","Government of Laos","Government of South Vietnam, Government of United States of America","Pathet Lao",1086,"Government of Vietnam (North Vietnam)",2,,2,1,4,"1959-11-12",1,"1963-12-31",5,0,,,812,"817, 2",,816,812,3,"4.0-2015"
"1-65",1966,"Laos","Government of Laos","Government of South Vietnam, Government of United States of America","Pathet Lao",1086,"Government of Vietnam (North Vietnam)",2,,2,1,4,"1959-11-12",1,"1963-12-31",5,0,,,812,"817, 2",,816,812,3,"4.0-2015"
"1-65",1967,"Laos","Government of Laos","Government of South Vietnam, Government of United States of America","Pathet Lao",1086,"Government of Vietnam (North Vietnam)",2,,2,1,4,"1959-11-12",1,"1963-12-31",5,0,,,812,"817, 2",,816,812,3,"4.0-2015"
"1-65",1968,"Laos","Government of Laos","Government of South Vietnam, Government of United States of America","Pathet Lao",1086,"Government of Vietnam (North Vietnam)",2,,2,1,4,"1959-11-12",1,"1963-12-31",5,0,,,812,"817, 2",,816,812,3,"4.0-2015"
"1-65",1969,"Laos","Government of Laos","Government of South Vietnam, Government of Thailand, Government of United States of America","Pathet Lao",1086,"Government of Vietnam (North Vietnam)",2,,2,1,4,"1959-11-12",1,"1963-12-31",5,0,,,812,"817, 800, 2",,816,812,3,"4.0-2015"
"1-65",1970,"Laos","Government of Laos","Government of South Vietnam, Government of United States of America","Pathet Lao",1086,"Government of Vietnam (North Vietnam)",2,,2,1,4,"1959-11-12",1,"1963-12-31",5,0,,,812,"817, 2",,816,812,3,"4.0-2015"
"1-65",1971,"Laos","Government of Laos","Government of South Vietnam, Government of United States of America","Pathet Lao",1086,"Government of Vietnam (North Vietnam)",2,,2,1,4,"1959-11-12",1,"1963-12-31",5,0,,,812,"817, 2",,816,812,3,"4.0-2015"
"1-65",1972,"Laos","Government of Laos","Government of South Vietnam, Government of United States of America","Pathet Lao",1086,"Government of Vietnam (North Vietnam)",2,,2,1,4,"1959-11-12",1,"1963-12-31",5,0,,,812,"817, 2",,816,812,3,"4.0-2015"
"1-65",1973,"Laos","Government of Laos","Government of South Vietnam, Government of United States of America","Pathet Lao",1086,"Government of Vietnam (North Vietnam)",2,,2,1,4,"1959-11-12",1,"1963-12-31",5,1,"1973-09-14",1,812,"817, 2",,816,812,3,"4.0-2015"
"1-65",1989,"Laos","Government of Laos",,"LRM",1088,,2,,1,1,3,"1959-11-12",1,"1989-08-25",1,0,,,812,,,,812,3,"4.0-2015"
"1-65",1990,"Laos","Government of Laos",,"LRM",1088,,2,,1,1,3,"1959-11-12",1,"1989-08-25",1,1,"1990-04-10",5,812,,,,812,3,"4.0-2015"
"1-66",1961,"Angola","Government of Portugal",,"FNLA, MPLA","1420, 1250",,1,"Angola",2,1,1,"1961-02-04",1,"1961-02-04",1,0,,,235,,,,540,4,"4.0-2015"
"1-66",1962,"Angola","Government of Portugal",,"FNLA",1420,,1,"Angola",2,1,1,"1961-02-04",1,"1961-02-04",1,0,,,235,,,,540,4,"4.0-2015"
"1-66",1963,"Angola","Government of Portugal",,"FNLA, MPLA","1420, 1250",,1,"Angola",1,1,1,"1961-02-04",1,"1961-02-04",1,0,,,235,,,,540,4,"4.0-2015"
"1-66",1964,"Angola","Government of Portugal",,"FNLA, MPLA","1420, 1250",,1,"Angola",1,1,1,"1961-02-04",1,"1961-02-04",1,0,,,235,,,,540,4,"4.0-2015"
"1-66",1965,"Angola","Government of Portugal",,"FNLA, MPLA","1420, 1250",,1,"Angola",1,1,1,"1961-02-04",1,"1961-02-04",1,0,,,235,,,,540,4,"4.0-2015"
"1-66",1966,"Angola","Government of Portugal",,"FNLA, MPLA, UNITA","1420, 1250, 1421",,1,"Angola",1,1,1,"1961-02-04",1,"1961-02-04",1,0,,,235,,,,540,4,"4.0-2015"
"1-66",1967,"Angola","Government of Portugal",,"MPLA, UNITA","1250, 1421",,1,"Angola",1,1,1,"1961-02-04",1,"1961-02-04",1,0,,,235,,,,540,4,"4.0-2015"
"1-66",1968,"Angola","Government of Portugal",,"FNLA, MPLA","1420, 1250",,1,"Angola",1,1,1,"1961-02-04",1,"1961-02-04",1,0,,,235,,,,540,4,"4.0-2015"
"1-66",1969,"Angola","Government of Portugal",,"FNLA, MPLA","1420, 1250",,1,"Angola",1,1,1,"1961-02-04",1,"1961-02-04",1,0,,,235,,,,540,4,"4.0-2015"
"1-66",1970,"Angola","Government of Portugal",,"FNLA, MPLA","1420, 1250",,1,"Angola",1,1,1,"1961-02-04",1,"1961-02-04",1,0,,,235,,,,540,4,"4.0-2015"
"1-66",1971,"Angola","Government of Portugal",,"FNLA, MPLA","1420, 1250",,1,"Angola",1,1,1,"1961-02-04",1,"1961-02-04",1,0,,,235,,,,540,4,"4.0-2015"
"1-66",1972,"Angola","Government of Portugal",,"FNLA, MPLA","1420, 1250",,1,"Angola",1,1,1,"1961-02-04",1,"1961-02-04",1,0,,,235,,,,540,4,"4.0-2015"
"1-66",1973,"Angola","Government of Portugal",,"FNLA, MPLA","1420, 1250",,1,"Angola",1,1,1,"1961-02-04",1,"1961-02-04",1,0,,,235,,,,540,4,"4.0-2015"
"1-66",1974,"Angola","Government of Portugal",,"FNLA, MPLA","1420, 1250",,1,"Angola",1,1,1,"1961-02-04",1,"1961-02-04",1,1,"1974-10-21",1,235,,,,540,4,"4.0-2015"
"1-67",1959,"Myanmar (Burma)","Government of Myanmar (Burma)",,"NSH",1089,,1,"Shan",1,0,3,"1959-11-22",1,"1959-11-22",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",1960,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SSIA",1090,,1,"Shan",1,0,3,"1959-11-22",1,"1959-11-22",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",1961,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SSIA",1090,,1,"Shan",1,0,3,"1959-11-22",1,"1959-11-22",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",1962,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SNUF",1091,,1,"Shan",1,0,3,"1959-11-22",1,"1959-11-22",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",1963,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SNUF",1091,,1,"Shan",1,0,3,"1959-11-22",1,"1959-11-22",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",1964,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SSA",1092,,1,"Shan",2,1,3,"1959-11-22",1,"1959-11-22",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",1965,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SSA",1092,,1,"Shan",2,1,3,"1959-11-22",1,"1959-11-22",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",1966,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SSA",1092,,1,"Shan",2,1,3,"1959-11-22",1,"1959-11-22",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",1967,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SSA",1092,,1,"Shan",2,1,3,"1959-11-22",1,"1959-11-22",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",1968,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SSA",1092,,1,"Shan",2,1,3,"1959-11-22",1,"1959-11-22",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",1969,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SSA, SSNLO, SURA","1092, 1093, 1094",,1,"Shan",2,1,3,"1959-11-22",1,"1959-11-22",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",1970,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SSA, SSNLO, SURA","1092, 1093, 1094",,1,"Shan",2,1,3,"1959-11-22",1,"1959-11-22",1,1,"1970-12-31",5,775,,,,775,3,"4.0-2015"
"1-67",1972,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SSA",1092,,1,"Shan",1,1,3,"1959-11-22",1,"1972-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-67",1973,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SSA",1092,,1,"Shan",1,1,3,"1959-11-22",1,"1972-12-31",5,1,"1973-12-31",5,775,,,,775,3,"4.0-2015"
"1-67",1976,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SSRA, SURA","1095, 1094",,1,"Shan",1,1,3,"1959-11-22",1,"1976-08-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-67",1977,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SURA",1094,,1,"Shan",1,1,3,"1959-11-22",1,"1976-08-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-67",1978,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SURA",1094,,1,"Shan",1,1,3,"1959-11-22",1,"1976-08-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-67",1979,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SURA",1094,,1,"Shan",1,1,3,"1959-11-22",1,"1976-08-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-67",1980,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SURA",1094,,1,"Shan",1,1,3,"1959-11-22",1,"1976-08-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-67",1981,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SURA",1094,,1,"Shan",1,1,3,"1959-11-22",1,"1976-08-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-67",1982,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SURA",1094,,1,"Shan",1,1,3,"1959-11-22",1,"1976-08-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-67",1983,"Myanmar (Burma)","Government of Myanmar (Burma)",,"SURA",1094,,1,"Shan",1,1,3,"1959-11-22",1,"1976-08-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-67",1984,"Myanmar (Burma)","Government of Myanmar (Burma)",,"TRC",1096,,1,"Shan",1,1,3,"1959-11-22",1,"1976-08-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-67",1985,"Myanmar (Burma)","Government of Myanmar (Burma)",,"MTA",1097,,1,"Shan",1,1,3,"1959-11-22",1,"1976-08-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-67",1986,"Myanmar (Burma)","Government of Myanmar (Burma)",,"MTA",1097,,1,"Shan",1,1,3,"1959-11-22",1,"1976-08-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-67",1987,"Myanmar (Burma)","Government of Myanmar (Burma)",,"MTA",1097,,1,"Shan",1,1,3,"1959-11-22",1,"1976-08-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-67",1988,"Myanmar (Burma)","Government of Myanmar (Burma)",,"MTA",1097,,1,"Shan",1,1,3,"1959-11-22",1,"1976-08-31",4,1,"1988-12-31",5,775,,,,775,3,"4.0-2015"
"1-67",1993,"Myanmar (Burma)","Government of Myanmar (Burma)",,"MTA",1097,,1,"Shan",1,1,3,"1959-11-22",1,"1993-07-16",3,0,,,775,,,,775,3,"4.0-2015"
"1-67",1994,"Myanmar (Burma)","Government of Myanmar (Burma)",,"MTA",1097,,1,"Shan",1,1,3,"1959-11-22",1,"1993-07-16",3,0,,,775,,,,775,3,"4.0-2015"
"1-67",1995,"Myanmar (Burma)","Government of Myanmar (Burma)",,"MTA",1097,,1,"Shan",1,1,3,"1959-11-22",1,"1993-07-16",3,0,,,775,,,,775,3,"4.0-2015"
"1-67",1996,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS",1098,,1,"Shan",1,1,3,"1959-11-22",1,"1993-07-16",3,0,,,775,,,,775,3,"4.0-2015"
"1-67",1997,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS",1098,,1,"Shan",1,1,3,"1959-11-22",1,"1993-07-16",3,0,,,775,,,,775,3,"4.0-2015"
"1-67",1998,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS",1098,,1,"Shan",1,1,3,"1959-11-22",1,"1993-07-16",3,0,,,775,,,,775,3,"4.0-2015"
"1-67",1999,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS",1098,,1,"Shan",1,1,3,"1959-11-22",1,"1993-07-16",3,0,,,775,,,,775,3,"4.0-2015"
"1-67",2000,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS",1098,,1,"Shan",1,1,3,"1959-11-22",1,"1993-07-16",3,0,,,775,,,,775,3,"4.0-2015"
"1-67",2001,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS",1098,,1,"Shan",1,1,3,"1959-11-22",1,"1993-07-16",3,0,,,775,,,,775,3,"4.0-2015"
"1-67",2002,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS",1098,,1,"Shan",1,1,3,"1959-11-22",1,"1993-07-16",3,1,"2002-09-24",1,775,,,,775,3,"4.0-2015"
"1-67",2005,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS",1098,,1,"Shan",1,1,3,"1959-11-22",1,"2005-12-27",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",2006,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS",1098,,1,"Shan",1,1,3,"1959-11-22",1,"2005-12-27",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",2007,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS",1098,,1,"Shan",1,1,3,"1959-11-22",1,"2005-12-27",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",2008,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS",1098,,1,"Shan",1,1,3,"1959-11-22",1,"2005-12-27",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",2009,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS",1098,,1,"Shan",1,1,3,"1959-11-22",1,"2005-12-27",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",2010,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS",1098,,1,"Shan",1,1,3,"1959-11-22",1,"2005-12-27",1,0,,,775,,,,775,3,"4.0-2015"
"1-67",2011,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS, SSPP","1098, 2007",,1,"Shan",1,1,3,"1959-11-22",1,"2005-12-27",1,1,"2011-09-11",1,775,,,,775,3,"4.0-2015"
"1-67",2013,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RCSS, SSPP","1098, 2007",,1,"Shan",1,1,3,"1959-11-22",1,"2013-02-22",1,1,2013-10-10,1,775,,,,775,3,"4.0-2015"
"1-68",1961,"DR Congo (Zaire)","Government of DR Congo (Zaire) ",,"State of Katanga",1251,,1,"Katanga",1,0,3,"1961-10-27",1,"1961-11-12",3,0,,,490,,,,490,4,"4.0-2015"
"1-68",1962,"DR Congo (Zaire)","Government of DR Congo (Zaire) ",,"State of Katanga",1251,,1,"Katanga",1,0,3,"1961-10-27",1,"1961-11-12",3,1,"1962-12-28",1,490,,,,490,4,"4.0-2015"
"1-68",2013,"DR Congo (Zaire)","Government of DR Congo (Zaire) ",,"Kata Katanga",3967,,1,"Katanga",1,0,3,"1961-10-27",1,"2013-03-18",1,0,,,490,,,,490,4,"4.0-2015"
"1-68",2014,"DR Congo (Zaire)","Government of DR Congo (Zaire) ",,"Kata Katanga",3967,,1,"Katanga",1,0,3,1961-10-27,1,2013-03-18,1,0,,,490,,,,490,4,"4.0-2015"
"1-69",1960,"DR Congo (Zaire)","Government of DR Congo (Zaire) ",,"Independent Mining State of South Kasai",1252,,1,"South Kasai",1,0,3,"1960-08-31",2,"1960-08-31",2,0,,,490,,,,490,4,"4.0-2015"
"1-69",1961,"DR Congo (Zaire)","Government of DR Congo (Zaire) ",,"Independent Mining State of South Kasai",1252,,1,"South Kasai",1,0,3,"1960-08-31",2,"1960-08-31",2,0,,,490,,,,490,4,"4.0-2015"
"1-69",1962,"DR Congo (Zaire)","Government of DR Congo (Zaire) ",,"Independent Mining State of South Kasai",1252,,1,"South Kasai",1,0,3,"1960-08-31",2,"1960-08-31",2,1,"1962-12-31",5,490,,,,490,4,"4.0-2015"
"1-7",1946,"Iran","Government of Iran",,"Republic of Azerbaijan",1006,"Government of Russia (Soviet Union)",1,"Azerbaijan",1,0,4,"1945-11-19",1,"1946-12-16",5,1,"1946-12-16",1,630,,,365,630,2,"4.0-2015"
"1-70",1960,"Ethiopia","Government of Ethiopia",,"Military faction (forces of Mengistu Neway)",1253,,2,,1,0,3,"1960-12-17",2,"1960-12-17",2,1,"1960-12-17",2,530,,,,530,4,"4.0-2015"
"1-70",1976,"Ethiopia","Government of Ethiopia",,"EPRP, TPLF","1254, 1255",,2,,2,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1977,"Ethiopia","Government of Ethiopia",,"EDU, EPRP","1256, 1254",,2,,1,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1978,"Ethiopia","Government of Ethiopia",,"EDU, TPLF","1256, 1255",,2,,1,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1979,"Ethiopia","Government of Ethiopia",,"TPLF",1255,,2,,1,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1980,"Ethiopia","Government of Ethiopia",,"TPLF",1255,,2,,2,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1981,"Ethiopia","Government of Ethiopia",,"TPLF",1255,,2,,2,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1982,"Ethiopia","Government of Ethiopia",,"TPLF",1255,,2,,2,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1983,"Ethiopia","Government of Ethiopia",,"EPDM, TPLF","1257, 1255",,2,,2,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1984,"Ethiopia","Government of Ethiopia",,"EPDM, EPRP, TPLF","1257, 1254, 1255",,2,,2,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1985,"Ethiopia","Government of Ethiopia",,"EPDM, EPRP, TPLF","1257, 1254, 1255",,2,,2,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1986,"Ethiopia","Government of Ethiopia",,"EPRP, TPLF","1254, 1255",,2,,1,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1987,"Ethiopia","Government of Ethiopia",,"EPRP, TPLF","1254, 1255",,2,,2,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1988,"Ethiopia","Government of Ethiopia",,"TPLF",1255,,2,,2,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1989,"Ethiopia","Government of Ethiopia",,"EPRDF, Military faction (forces of Amsha Desta and Merid Negusie)","1259, 1258",,2,,2,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1990,"Ethiopia","Government of Ethiopia",,"EPRDF",1259,,2,,2,1,3,"1960-12-17",2,"1976-06-02",2,0,,,530,,,,530,4,"4.0-2015"
"1-70",1991,"Ethiopia","Government of Ethiopia",,"EPRDF, Military faction (Harar garrison)","1259, 2084",,2,,2,1,3,"1960-12-17",2,"1976-06-02",2,1,"1991-06-02",1,530,,,,530,4,"4.0-2015"
"1-71",1964,"Ethiopia, Somalia","Government of Ethiopia",,"Government of Somalia",520,,1,"Ogaden",1,0,2,"1964-02-10",2,"1964-02-13",2,1,"1964-03-30",1,530,,520,,"520, 530",4,"4.0-2015"
"1-71",1977,"Ethiopia, Somalia","Government of Ethiopia","Government of Cuba, Government of South Yemen","Government of Somalia",520,,1,"Ogaden",2,1,2,"1964-02-10",2,"1977-07-13",1,0,,,530,"40, 680",520,,"520, 530",4,"4.0-2015"
"1-71",1978,"Ethiopia, Somalia","Government of Ethiopia","Government of Cuba, Government of South Yemen","Government of Somalia",520,,1,"Ogaden",2,1,2,"1964-02-10",2,"1977-07-13",1,1,"1978-03-23",1,530,"40, 680",520,,"520, 530",4,"4.0-2015"
"1-71",1980,"Ethiopia, Somalia","Government of Ethiopia","Government of Cuba","Government of Somalia",520,,1,"Ogaden",1,1,2,"1964-02-10",2,"1980-05-31",3,1,"1980-12-03",1,530,40,520,,"520, 530",4,"4.0-2015"
"1-72",1960,"Nepal","Government of Nepal",,"NC",1099,,2,,1,0,3,"1960-02-29",4,"1960-02-29",4,0,,,790,,,,790,3,"4.0-2015"
"1-72",1961,"Nepal","Government of Nepal",,"NC",1099,,2,,1,0,3,"1960-02-29",4,"1960-02-29",4,0,,,790,,,,790,3,"4.0-2015"
"1-72",1962,"Nepal","Government of Nepal",,"NC",1099,,2,,1,0,3,"1960-02-29",4,"1960-02-29",4,1,"1962-12-31",5,790,,,,790,3,"4.0-2015"
"1-72",1996,"Nepal","Government of Nepal",,"CPN-M",1100,,2,,1,0,3,"1960-02-29",4,"1996-08-23",1,0,,,790,,,,790,3,"4.0-2015"
"1-72",1997,"Nepal","Government of Nepal",,"CPN-M",1100,,2,,1,0,3,"1960-02-29",4,"1996-08-23",1,0,,,790,,,,790,3,"4.0-2015"
"1-72",1998,"Nepal","Government of Nepal",,"CPN-M",1100,,2,,1,0,3,"1960-02-29",4,"1996-08-23",1,0,,,790,,,,790,3,"4.0-2015"
"1-72",1999,"Nepal","Government of Nepal",,"CPN-M",1100,,2,,1,0,3,"1960-02-29",4,"1996-08-23",1,0,,,790,,,,790,3,"4.0-2015"
"1-72",2000,"Nepal","Government of Nepal",,"CPN-M",1100,,2,,1,0,3,"1960-02-29",4,"1996-08-23",1,0,,,790,,,,790,3,"4.0-2015"
"1-72",2001,"Nepal","Government of Nepal",,"CPN-M",1100,,2,,1,1,3,"1960-02-29",4,"1996-08-23",1,0,,,790,,,,790,3,"4.0-2015"
"1-72",2002,"Nepal","Government of Nepal",,"CPN-M",1100,,2,,2,1,3,"1960-02-29",4,"1996-08-23",1,0,,,790,,,,790,3,"4.0-2015"
"1-72",2003,"Nepal","Government of Nepal",,"CPN-M",1100,,2,,2,1,3,"1960-02-29",4,"1996-08-23",1,0,,,790,,,,790,3,"4.0-2015"
"1-72",2004,"Nepal","Government of Nepal",,"CPN-M",1100,,2,,2,1,3,"1960-02-29",4,"1996-08-23",1,0,,,790,,,,790,3,"4.0-2015"
